survived,pclass,sex,age,sibsp,parch,fare,adult_male,alone,difference from mean,fare_zscore,fare zscore,difference from mean (age),age zscore,child,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,deck_Unknown,embark_Queenstown,embark_Southampton,embark_Unknown,family size
0,2,1,57.0,0,0,12.35,1,1,-19.854207968574634,-0.3995338725672263,-0.3995338725672263,27.30088235294118,1.8793850801302985,0,0,0,0,0,0,0,1,1,0,0,0
1,1,0,21.0,0,0,77.9583,0,1,45.75409203142536,0.9207272132963872,0.9207272132963872,-8.69911764705882,-0.5988448177177403,0,0,0,1,0,0,0,0,0,1,0,0
0,3,1,26.0,0,0,7.8958,1,1,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,-3.69911764705882,-0.2546462207944016,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,,0,0,7.7333,1,1,-24.47090796857464,-0.4924375045026148,-0.4924375045026148,,,0,0,0,0,0,0,0,1,1,0,0,0
1,1,1,80.0,0,0,30.0,1,1,-2.204207968574636,-0.0443561257654836,-0.0443561257654836,50.30088235294118,3.4626986259776564,0,0,0,0,0,0,0,0,0,1,0,0
0,3,1,51.0,0,0,7.0542,1,1,-25.150007968574634,-0.5061032953158195,-0.5061032953158195,21.30088235294118,1.466346763822292,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,32.0,0,0,30.5,1,1,-1.704207968574636,-0.0342944332215248,-0.0342944332215248,2.30088235294118,0.1583920955136048,0,1,0,0,0,0,0,0,0,0,0,0
0,1,1,,0,0,0.0,1,1,-32.20420796857464,-0.6480576784030068,-0.6480576784030068,,,0,0,0,0,0,0,0,1,0,1,0,0
0,3,0,9.0,3,2,27.9,0,0,-4.304207968574637,-0.0866152344501102,-0.0866152344501102,-20.69911764705882,-1.4249214503337533,1,0,0,0,0,0,0,1,0,1,0,5
1,2,0,28.0,0,0,13.0,0,1,-19.20420796857464,-0.38645367226008,-0.38645367226008,-1.69911764705882,-0.1169667820250661,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,32.0,0,0,7.925,1,1,-24.279207968574635,-0.488579851581261,-0.488579851581261,2.30088235294118,0.1583920955136048,0,0,0,0,0,0,0,1,0,1,0,0
0,2,1,31.0,1,1,26.25,1,0,-5.954207968574636,-0.119818819845174,-0.119818819845174,1.30088235294118,0.0895523761289371,0,0,0,0,0,0,0,1,0,1,0,2
0,3,0,41.0,0,5,39.6875,0,0,7.483292031425364,0.1505891672737165,0.1505891672737165,11.30088235294118,0.7779495699756146,0,0,0,0,0,0,0,1,0,1,0,5
0,3,1,,1,0,16.1,1,0,-16.104207968574634,-0.3240711784875359,-0.3240711784875359,,,0,0,0,0,0,0,0,1,0,1,0,1
0,3,1,20.0,0,0,7.8542,1,1,-24.35000796857464,-0.4900045872454856,-0.4900045872454856,-9.69911764705882,-0.667684537102408,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,24.0,0,0,69.3,0,1,37.09579203142536,0.7464929081896716,0.7464929081896716,-5.69911764705882,-0.392325659563737,0,1,0,0,0,0,0,0,0,0,0,0
0,3,0,2.0,3,2,27.9,0,0,-4.304207968574637,-0.0866152344501102,-0.0866152344501102,-27.69911764705882,-1.9067994860264277,1,0,0,0,0,0,0,1,0,1,0,5
1,3,1,,0,0,56.4958,1,1,24.291592031425367,0.4888290608469592,0.4888290608469592,,,0,0,0,0,0,0,0,1,0,1,0,0
1,3,0,0.75,2,1,19.2583,0,0,-12.945907968574636,-0.2605154913643663,-0.2605154913643663,-28.94911764705882,-1.992849135257262,1,0,0,0,0,0,0,1,0,0,0,3
1,1,1,48.0,1,0,76.7292,1,0,44.52499203142537,0.895993560684828,0.895993560684828,18.30088235294118,1.2598276056682889,0,0,0,1,0,0,0,0,0,0,0,1
0,3,1,19.0,0,0,7.8958,1,1,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,-10.69911764705882,-0.7365242564870758,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,56.0,0,0,35.5,1,1,3.295792031425364,0.0663224922180622,0.0663224922180622,26.30088235294118,1.8105453607456308,0,0,0,0,0,0,0,0,0,0,0,0
0,3,1,,0,0,7.55,1,1,-24.654207968574635,-0.4961261209892301,-0.4961261209892301,,,0,0,0,0,0,0,0,1,0,1,0,0
1,3,0,23.0,0,0,7.55,0,1,-24.654207968574635,-0.4961261209892301,-0.4961261209892301,-6.69911764705882,-0.4611653789484048,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,,0,0,7.8958,1,1,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,,,0,0,0,0,0,0,0,1,0,1,0,0
1,2,0,18.0,0,1,23.0,0,0,-9.204207968574636,-0.1852198213809056,-0.1852198213809056,-11.69911764705882,-0.8053639758717436,1,0,0,0,0,0,0,1,0,1,0,1
0,3,1,21.0,0,0,8.4333,1,1,-23.77090796857464,-0.4783511349410726,-0.4783511349410726,-8.69911764705882,-0.5988448177177403,0,0,0,0,0,0,0,1,0,1,0,0
1,3,0,,0,0,7.8292,0,1,-24.37500796857464,-0.4905076718726835,-0.4905076718726835,,,0,0,0,0,0,0,0,1,1,0,0,0
0,3,0,18.0,0,0,6.75,0,1,-25.45420796857464,-0.512224829059564,-0.512224829059564,-11.69911764705882,-0.8053639758717436,1,0,0,0,0,0,0,1,1,0,0,0
0,2,1,24.0,2,0,73.5,1,0,41.29579203142536,0.8310111255589249,0.8310111255589249,-5.69911764705882,-0.392325659563737,0,0,0,0,0,0,0,1,0,1,0,2
0,3,1,,0,0,7.8958,1,1,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,,,0,0,0,0,0,0,0,1,0,1,0,0
0,3,0,32.0,1,1,15.5,0,0,-16.704207968574636,-0.3361452095402864,-0.3361452095402864,2.30088235294118,0.1583920955136048,0,0,0,0,0,0,0,1,1,0,0,2
0,2,1,23.0,0,0,13.0,1,1,-19.20420796857464,-0.38645367226008,-0.38645367226008,-6.69911764705882,-0.4611653789484048,0,0,0,0,0,0,0,1,0,1,0,0
0,1,1,58.0,0,2,113.275,1,0,81.07079203142537,1.6314187674308411,1.6314187674308411,28.30088235294118,1.9482247995149664,0,0,0,1,0,0,0,0,0,0,0,2
1,1,1,50.0,2,0,133.65,1,0,101.44579203142536,2.041432738597159,2.041432738597159,20.30088235294118,1.3975070444376243,0,0,0,0,0,0,0,1,0,1,0,2
0,3,1,40.0,0,0,7.225,1,1,-24.979207968574634,-0.5026662211428032,-0.5026662211428032,10.30088235294118,0.7091098505909468,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,47.0,0,0,25.5875,1,1,-6.616707968574637,-0.1331505624659193,-0.1331505624659193,17.30088235294118,1.190987886283621,0,0,0,0,1,0,0,0,0,1,0,0
0,3,1,36.0,0,0,7.4958,1,1,-24.70840796857464,-0.4972168084609952,-0.4972168084609952,6.30088235294118,0.4337509730522758,0,0,0,0,0,0,0,1,0,1,0,0
1,3,1,20.0,1,0,7.925,1,0,-24.279207968574635,-0.488579851581261,-0.488579851581261,-9.69911764705882,-0.667684537102408,0,0,0,0,0,0,0,1,0,1,0,1
0,2,1,32.0,2,0,73.5,1,0,41.29579203142536,0.8310111255589249,0.8310111255589249,2.30088235294118,0.1583920955136048,0,0,0,0,0,0,0,1,0,1,0,2
0,2,1,25.0,0,0,13.0,1,1,-19.20420796857464,-0.38645367226008,-0.38645367226008,-4.69911764705882,-0.3234859401790693,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,,0,0,7.775,1,1,-24.42920796857464,-0.4915983593444487,-0.4915983593444487,,,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,43.0,0,0,8.05,1,1,-24.154207968574635,-0.4860644284452713,-0.4860644284452713,13.30088235294118,0.91562900874495,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,,1,0,52.0,0,0,19.795792031425364,0.3983583461687,0.3983583461687,,,0,0,1,0,0,0,0,0,0,1,0,1
1,2,0,40.0,1,1,39.0,0,0,6.795792031425364,0.1367543400257733,0.1367543400257733,10.30088235294118,0.7091098505909468,0,0,0,0,0,0,0,1,0,1,0,2
0,1,1,31.0,1,0,52.0,1,0,19.795792031425364,0.3983583461687,0.3983583461687,1.30088235294118,0.0895523761289371,0,1,0,0,0,0,0,0,0,1,0,1
0,2,1,70.0,0,0,10.5,1,1,-21.70420796857464,-0.4367621349798736,-0.4367621349798736,40.30088235294118,2.774301432130979,0,0,0,0,0,0,0,1,0,1,0,0
1,2,1,31.0,0,0,13.0,1,1,-19.20420796857464,-0.38645367226008,-0.38645367226008,1.30088235294118,0.0895523761289371,0,0,0,0,0,0,0,1,0,1,0,0
0,2,1,,0,0,0.0,1,1,-32.20420796857464,-0.6480576784030068,-0.6480576784030068,,,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,18.0,0,0,7.775,1,1,-24.42920796857464,-0.4915983593444487,-0.4915983593444487,-11.69911764705882,-0.8053639758717436,1,0,0,0,0,0,0,1,0,1,0,0
0,3,1,24.5,0,0,8.05,1,1,-24.154207968574635,-0.4860644284452713,-0.4860644284452713,-5.19911764705882,-0.3579057998714032,0,0,0,0,0,0,0,1,0,1,0,0
1,3,0,18.0,0,0,9.8417,0,1,-22.36250796857464,-0.4500093593832497,-0.4500093593832497,-11.69911764705882,-0.8053639758717436,1,0,0,0,0,0,0,1,0,1,0,0
0,3,0,43.0,1,6,46.9,0,0,14.695792031425364,0.295729082220321,0.295729082220321,13.30088235294118,0.91562900874495,0,0,0,0,0,0,0,1,0,1,0,7
1,1,1,36.0,0,1,512.3292,1,0,480.1249920314254,9.661740104981664,9.661740104981664,6.30088235294118,0.4337509730522758,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0,,0,0,8.1375,0,1,-24.06670796857464,-0.4843036322500786,-0.4843036322500786,,,0,0,0,0,0,0,0,1,1,0,0,0
1,1,1,27.0,0,0,76.7292,1,1,44.52499203142537,0.895993560684828,0.895993560684828,-2.69911764705882,-0.1858065014097338,0,0,0,1,0,0,0,0,0,0,0,0
0,3,1,20.0,0,0,9.225,1,1,-22.979207968574634,-0.4624194509669683,-0.4624194509669683,-9.69911764705882,-0.667684537102408,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,14.0,5,2,46.9,0,0,14.695792031425364,0.295729082220321,0.295729082220321,-15.69911764705882,-1.0807228534104143,1,0,0,0,0,0,0,1,0,1,0,7
0,2,1,60.0,1,1,39.0,1,0,6.795792031425364,0.1367543400257733,0.1367543400257733,30.30088235294118,2.085904238284302,0,0,0,0,0,0,0,1,0,1,0,2
0,2,1,25.0,1,2,41.5792,1,0,9.374992031425364,0.1886565748445299,0.1886565748445299,-4.69911764705882,-0.3234859401790693,0,0,0,0,0,0,0,1,0,0,0,3
0,3,1,14.0,4,1,39.6875,0,0,7.483292031425364,0.1505891672737165,0.1505891672737165,-15.69911764705882,-1.0807228534104143,1,0,0,0,0,0,0,1,0,1,0,5
0,3,1,19.0,0,0,10.1708,1,1,-22.03340796857464,-0.443386753350816,-0.443386753350816,-10.69911764705882,-0.7365242564870758,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,18.0,0,0,7.7958,1,1,-24.40840796857464,-0.49117979293462,-0.49117979293462,-11.69911764705882,-0.8053639758717436,1,0,0,0,0,0,0,1,0,1,0,0
1,1,0,15.0,0,1,211.3375,0,0,179.13329203142536,3.604768217614744,3.604768217614744,-14.69911764705882,-1.0118831340257468,1,1,0,0,0,0,0,0,0,1,0,1
1,1,1,31.0,1,0,57.0,1,0,24.795792031425364,0.4989752716082872,0.4989752716082872,1.30088235294118,0.0895523761289371,0,1,0,0,0,0,0,0,0,1,0,1
1,3,0,4.0,0,1,13.4167,0,0,-18.78750796857464,-0.3780682576939448,-0.3780682576939448,-25.69911764705882,-1.7691200472570918,1,0,0,0,0,0,0,1,0,0,0,1
1,3,1,,0,0,56.4958,1,1,24.291592031425367,0.4888290608469592,0.4888290608469592,,,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,25.0,0,0,7.225,1,1,-24.979207968574634,-0.5026662211428032,-0.5026662211428032,-4.69911764705882,-0.3234859401790693,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,60.0,0,0,26.55,1,1,-5.654207968574635,-0.1137818043187987,-0.1137818043187987,30.30088235294118,2.085904238284302,0,0,0,0,0,0,0,1,0,1,0,0
0,2,1,52.0,0,0,13.5,1,1,-18.70420796857464,-0.3763919797161213,-0.3763919797161213,22.30088235294118,1.5351864832069595,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,44.0,0,0,8.05,1,1,-24.154207968574635,-0.4860644284452713,-0.4860644284452713,14.30088235294118,0.9844687281296176,0,0,0,0,0,0,0,1,0,1,0,0
1,3,0,,0,0,7.7333,0,1,-24.47090796857464,-0.4924375045026148,-0.4924375045026148,,,0,0,0,0,0,0,0,1,1,0,0,0
0,1,1,49.0,1,1,110.8833,1,0,78.67909203142537,1.583289667316069,1.583289667316069,19.30088235294118,1.3286673250529566,0,0,1,0,0,0,0,0,0,0,0,2
0,3,1,42.0,0,0,7.65,1,1,-24.55420796857464,-0.4941137824804383,-0.4941137824804383,12.30088235294118,0.8467892893602823,0,0,0,0,0,1,0,0,0,1,0,0
1,1,0,18.0,1,0,227.525,0,0,195.32079203142536,3.930515513725408,3.930515513725408,-11.69911764705882,-0.8053639758717436,1,0,1,0,0,0,0,0,0,0,0,1
1,1,1,35.0,0,0,26.2875,1,1,-5.916707968574634,-0.119064192904377,-0.119064192904377,5.30088235294118,0.364911253667608,0,0,0,0,1,0,0,0,0,1,0,0
0,3,0,18.0,0,1,14.4542,0,0,-17.750007968574636,-0.3571902456652305,-0.3571902456652305,-11.69911764705882,-0.8053639758717436,1,0,0,0,0,0,0,1,0,0,0,1
0,3,1,25.0,0,0,7.7417,1,1,-24.462507968574634,-0.4922684680678763,-0.4922684680678763,-4.69911764705882,-0.3234859401790693,0,0,0,0,0,0,0,1,1,0,0,0
0,3,1,26.0,1,0,7.8542,1,0,-24.35000796857464,-0.4900045872454856,-0.4900045872454856,-3.69911764705882,-0.2546462207944016,0,0,0,0,0,0,0,1,0,1,0,1
0,2,1,39.0,0,0,26.0,1,1,-6.204207968574636,-0.1248496661171533,-0.1248496661171533,9.30088235294118,0.6402701312062791,0,0,0,0,0,0,0,1,0,1,0,0
1,2,0,45.0,0,0,13.5,0,1,-18.70420796857464,-0.3763919797161213,-0.3763919797161213,15.30088235294118,1.0533084475142855,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,42.0,0,0,26.2875,1,1,-5.916707968574634,-0.119064192904377,-0.119064192904377,12.30088235294118,0.8467892893602823,0,0,0,0,1,0,0,0,0,1,0,0
1,1,0,22.0,0,0,151.55,0,1,119.34579203142538,2.401641331670881,2.401641331670881,-7.69911764705882,-0.5300050983330725,0,0,0,0,0,0,0,1,0,1,0,0
1,3,1,,1,1,15.2458,1,0,-16.958407968574637,-0.341260574029635,-0.341260574029635,,,0,0,0,0,0,0,0,1,0,0,0,2
1,1,0,24.0,0,0,49.5042,0,1,17.29999203142536,0.3481344016662756,0.3481344016662756,-5.69911764705882,-0.392325659563737,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,,0,0,26.55,1,1,-5.654207968574635,-0.1137818043187987,-0.1137818043187987,,,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,48.0,1,0,52.0,1,0,19.795792031425364,0.3983583461687,0.3983583461687,18.30088235294118,1.2598276056682889,0,0,1,0,0,0,0,0,0,1,0,1
0,3,1,29.0,0,0,9.4833,1,1,-22.72090796857464,-0.4572215805987593,-0.4572215805987593,-0.6991176470588201,-0.0481270626403983,0,0,0,0,0,0,0,1,0,1,0,0
0,2,1,52.0,0,0,13.0,1,1,-19.20420796857464,-0.38645367226008,-0.38645367226008,22.30088235294118,1.5351864832069595,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,19.0,0,0,7.65,1,1,-24.55420796857464,-0.4941137824804383,-0.4941137824804383,-10.69911764705882,-0.7365242564870758,0,0,0,0,0,1,0,0,0,1,0,0
1,1,0,38.0,0,0,227.525,0,1,195.32079203142536,3.930515513725408,3.930515513725408,8.30088235294118,0.5714304118216114,0,0,1,0,0,0,0,0,0,0,0,0
1,2,0,27.0,0,0,10.5,0,1,-21.70420796857464,-0.4367621349798736,-0.4367621349798736,-2.69911764705882,-0.1858065014097338,0,0,0,0,1,0,0,0,0,1,0,0
0,3,1,,0,0,15.5,1,1,-16.704207968574636,-0.3361452095402864,-0.3361452095402864,,,0,0,0,0,0,0,0,1,1,0,0,0
0,3,1,33.0,0,0,7.775,1,1,-24.42920796857464,-0.4915983593444487,-0.4915983593444487,3.30088235294118,0.2272318148982726,0,0,0,0,0,0,0,1,0,1,0,0
1,2,0,6.0,0,1,33.0,0,0,0.7957920314253641,0.0160140294982686,0.0160140294982686,-23.69911764705882,-1.6314406084877564,1,0,0,0,0,0,0,1,0,1,0,1
0,3,1,17.0,1,0,7.0542,1,0,-25.150007968574634,-0.5061032953158195,-0.5061032953158195,-12.69911764705882,-0.8742036952564113,1,0,0,0,0,0,0,1,0,1,0,1
0,2,1,34.0,0,0,13.0,1,1,-19.20420796857464,-0.38645367226008,-0.38645367226008,4.30088235294118,0.2960715342829403,0,0,0,0,0,0,0,1,0,1,0,0
0,2,1,50.0,0,0,13.0,1,1,-19.20420796857464,-0.38645367226008,-0.38645367226008,20.30088235294118,1.3975070444376243,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,27.0,1,0,53.1,1,0,20.89579203142537,0.4204940697654092,0.4204940697654092,-2.69911764705882,-0.1858065014097338,0,0,0,0,1,0,0,0,0,1,0,1
0,3,1,20.0,0,0,8.6625,1,1,-23.541707968574634,-0.4737388550789219,-0.4737388550789219,-9.69911764705882,-0.667684537102408,0,0,0,0,0,0,0,1,0,1,0,0
1,2,0,30.0,3,0,21.0,0,0,-11.204207968574636,-0.2254665915567405,-0.2254665915567405,0.3008823529411799,0.0207126567442693,0,0,0,0,0,0,0,1,0,1,0,3
1,3,0,,0,0,7.7375,0,1,-24.466707968574635,-0.4923529862852455,-0.4923529862852455,,,0,0,0,0,0,0,0,1,1,0,0,0
0,2,1,25.0,1,0,26.0,1,0,-6.204207968574636,-0.1248496661171533,-0.1248496661171533,-4.69911764705882,-0.3234859401790693,0,0,0,0,0,0,0,1,0,1,0,1
0,3,0,25.0,1,0,7.925,0,0,-24.279207968574635,-0.488579851581261,-0.488579851581261,-4.69911764705882,-0.3234859401790693,0,0,0,0,0,0,0,1,0,1,0,1
1,1,0,29.0,0,0,211.3375,0,1,179.13329203142536,3.604768217614744,3.604768217614744,-0.6991176470588201,-0.0481270626403983,0,1,0,0,0,0,0,0,0,1,0,0
0,3,1,11.0,0,0,18.7875,0,1,-13.416707968574634,-0.2699895810637578,-0.2699895810637578,-18.69911764705882,-1.2872420115644176,1,0,0,0,0,0,0,1,0,0,0,0
0,2,1,,0,0,0.0,1,1,-32.20420796857464,-0.6480576784030068,-0.6480576784030068,,,0,0,0,0,0,0,0,1,0,1,0,0
0,2,1,23.0,0,0,13.0,1,1,-19.20420796857464,-0.38645367226008,-0.38645367226008,-6.69911764705882,-0.4611653789484048,0,0,0,0,0,0,0,1,0,1,0,0
0,2,1,23.0,0,0,13.0,1,1,-19.20420796857464,-0.38645367226008,-0.38645367226008,-6.69911764705882,-0.4611653789484048,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,28.5,0,0,16.1,1,1,-16.104207968574634,-0.3240711784875359,-0.3240711784875359,-1.19911764705882,-0.0825469223327322,0,0,0,0,0,0,0,1,0,1,0,0
0,3,0,48.0,1,3,34.375,0,0,2.170792031425364,0.0436836839941551,0.0436836839941551,18.30088235294118,1.2598276056682889,0,0,0,0,0,0,0,1,0,1,0,4
1,1,1,35.0,0,0,512.3292,1,1,480.1249920314254,9.661740104981664,9.661740104981664,5.30088235294118,0.364911253667608,0,1,0,0,0,0,0,0,0,0,0,0
0,3,1,,0,0,7.8958,1,1,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,,,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,,0,0,7.8958,1,1,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,,,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,,0,0,30.0,1,1,-2.204207968574636,-0.0443561257654836,-0.0443561257654836,,,0,0,0,1,0,0,0,0,0,1,0,0
0,1,1,36.0,1,0,78.85,1,0,46.64579203142536,0.938671235779283,0.938671235779283,6.30088235294118,0.4337509730522758,0,0,1,0,0,0,0,0,0,1,0,1
1,1,0,21.0,2,2,262.375,0,0,230.17079203142535,4.631815484039331,4.631815484039331,-8.69911764705882,-0.5988448177177403,0,1,0,0,0,0,0,0,0,0,0,4
0,3,1,24.0,1,0,16.1,1,0,-16.104207968574634,-0.3240711784875359,-0.3240711784875359,-5.69911764705882,-0.392325659563737,0,0,0,0,0,0,0,1,0,1,0,1
1,3,1,31.0,0,0,7.925,1,1,-24.279207968574635,-0.488579851581261,-0.488579851581261,1.30088235294118,0.0895523761289371,0,0,0,0,0,0,0,1,0,1,0,0
0,1,1,70.0,1,1,71.0,1,0,38.79579203142536,0.7807026628391313,0.7807026628391313,40.30088235294118,2.774301432130979,0,1,0,0,0,0,0,0,0,1,0,2
0,3,1,16.0,1,1,20.25,1,0,-11.954207968574636,-0.2405591303726786,-0.2405591303726786,-13.69911764705882,-0.943043414641079,1,0,0,0,0,0,0,1,0,1,0,2
1,2,0,30.0,0,0,13.0,0,1,-19.20420796857464,-0.38645367226008,-0.38645367226008,0.3008823529411799,0.0207126567442693,0,0,0,0,0,0,0,1,0,1,0,0
0,1,1,19.0,1,0,53.1,1,0,20.89579203142537,0.4204940697654092,0.4204940697654092,-10.69911764705882,-0.7365242564870758,0,0,0,1,0,0,0,0,0,1,0,1
0,3,1,31.0,0,0,7.75,1,1,-24.45420796857464,-0.4921014439716465,-0.4921014439716465,1.30088235294118,0.0895523761289371,0,0,0,0,0,0,0,1,1,0,0,0
1,2,0,4.0,1,1,23.0,0,0,-9.204207968574636,-0.1852198213809056,-0.1852198213809056,-25.69911764705882,-1.7691200472570918,1,0,0,0,0,0,0,1,0,1,0,2
1,3,1,6.0,0,1,12.475,0,0,-19.729207968574634,-0.3970184494312366,-0.3970184494312366,-23.69911764705882,-1.6314406084877564,1,0,0,0,1,0,0,0,0,1,0,1
0,3,1,33.0,0,0,9.5,1,1,-22.70420796857464,-0.4568855200677911,-0.4568855200677911,3.30088235294118,0.2272318148982726,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,23.0,0,0,7.8958,1,1,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,-6.69911764705882,-0.4611653789484048,0,0,0,0,0,0,0,1,0,1,0,0
1,2,0,48.0,1,2,65.0,0,0,32.795792031425364,0.6599623523116267,0.6599623523116267,18.30088235294118,1.2598276056682889,0,0,0,0,0,0,0,1,0,1,0,3
1,2,1,0.67,1,1,14.5,0,0,-17.704207968574636,-0.3562685946282038,-0.3562685946282038,-29.02911764705882,-1.9983563128080355,1,0,0,0,0,0,0,1,0,1,0,2
0,3,1,28.0,0,0,7.7958,1,1,-24.40840796857464,-0.49117979293462,-0.49117979293462,-1.69911764705882,-0.1169667820250661,0,0,0,0,0,0,0,1,0,1,0,0
0,2,1,18.0,0,0,11.5,1,1,-20.70420796857464,-0.4166387498919562,-0.4166387498919562,-11.69911764705882,-0.8053639758717436,1,0,0,0,0,0,0,1,0,1,0,0
0,3,1,34.0,0,0,8.05,1,1,-24.154207968574635,-0.4860644284452713,-0.4860644284452713,4.30088235294118,0.2960715342829403,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,33.0,0,0,86.5,0,1,54.29579203142536,1.0926151317018515,1.0926151317018515,3.30088235294118,0.2272318148982726,0,1,0,0,0,0,0,0,0,1,0,0
0,3,1,,0,0,14.5,1,1,-17.704207968574636,-0.3562685946282038,-0.3562685946282038,,,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,41.0,0,0,7.125,1,1,-25.07920796857464,-0.504678559651595,-0.504678559651595,11.30088235294118,0.7779495699756146,0,0,0,0,0,0,0,1,0,1,0,0
1,3,1,20.0,0,0,7.2292,1,1,-24.97500796857464,-0.502581702925434,-0.502581702925434,-9.69911764705882,-0.667684537102408,0,0,0,0,0,0,0,1,0,0,0,0
1,1,0,36.0,1,2,120.0,0,0,87.79579203142536,1.7667485321470855,1.7667485321470855,6.30088235294118,0.4337509730522758,0,1,0,0,0,0,0,0,0,1,0,3
0,3,1,16.0,0,0,7.775,1,1,-24.42920796857464,-0.4915983593444487,-0.4915983593444487,-13.69911764705882,-0.943043414641079,1,0,0,0,0,0,0,1,0,1,0,0
1,1,0,51.0,1,0,77.9583,0,0,45.75409203142536,0.9207272132963872,0.9207272132963872,21.30088235294118,1.466346763822292,0,0,0,1,0,0,0,0,0,1,0,1
0,1,1,,0,0,39.6,1,1,7.395792031425366,0.1488283710785238,0.1488283710785238,,,0,0,0,0,0,0,0,1,0,0,0,0
0,3,0,30.5,0,0,7.75,0,1,-24.45420796857464,-0.4921014439716465,-0.4921014439716465,0.8008823529411799,0.0551325164366032,0,0,0,0,0,0,0,1,1,0,0,0
0,3,1,,1,0,24.15,1,0,-8.054207968574637,-0.1620779285298006,-0.1620779285298006,,,0,0,0,0,0,0,0,1,1,0,0,1
0,3,1,32.0,0,0,8.3625,1,1,-23.841707968574635,-0.4797758706052971,-0.4797758706052971,2.30088235294118,0.1583920955136048,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,24.0,0,0,9.5,1,1,-22.70420796857464,-0.4568855200677911,-0.4568855200677911,-5.69911764705882,-0.392325659563737,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,48.0,0,0,7.8542,1,1,-24.35000796857464,-0.4900045872454856,-0.4900045872454856,18.30088235294118,1.2598276056682889,0,0,0,0,0,0,0,1,0,1,0,0
0,2,0,57.0,0,0,10.5,0,1,-21.70420796857464,-0.4367621349798736,-0.4367621349798736,27.30088235294118,1.8793850801302985,0,0,0,0,1,0,0,0,0,1,0,0
0,3,1,,0,0,7.225,1,1,-24.979207968574634,-0.5026662211428032,-0.5026662211428032,,,0,0,0,0,0,0,0,1,0,0,0,0
1,2,0,54.0,1,3,23.0,0,0,-9.204207968574636,-0.1852198213809056,-0.1852198213809056,24.30088235294118,1.6728659219762951,0,0,0,0,0,0,0,1,0,1,0,4
0,3,1,18.0,0,0,7.75,1,1,-24.45420796857464,-0.4921014439716465,-0.4921014439716465,-11.69911764705882,-0.8053639758717436,1,0,0,0,0,0,0,1,0,1,0,0
0,3,1,,0,0,7.75,1,1,-24.45420796857464,-0.4921014439716465,-0.4921014439716465,,,0,0,0,0,0,1,0,0,1,0,0,0
1,3,0,5.0,0,0,12.475,0,1,-19.729207968574634,-0.3970184494312366,-0.3970184494312366,-24.69911764705882,-1.700280327872424,1,0,0,0,0,0,0,1,0,1,0,0
0,3,1,,0,0,7.7375,1,1,-24.466707968574635,-0.4923529862852455,-0.4923529862852455,,,0,0,0,0,0,0,0,1,1,0,0,0
1,1,0,43.0,0,1,211.3375,0,0,179.13329203142536,3.604768217614744,3.604768217614744,13.30088235294118,0.91562900874495,0,1,0,0,0,0,0,0,0,1,0,1
1,3,0,13.0,0,0,7.2292,0,1,-24.97500796857464,-0.502581702925434,-0.502581702925434,-16.69911764705882,-1.1495625727950822,1,0,0,0,0,0,0,1,0,0,0,0
1,1,0,17.0,1,0,57.0,0,0,24.795792031425364,0.4989752716082872,0.4989752716082872,-12.69911764705882,-0.8742036952564113,1,1,0,0,0,0,0,0,0,1,0,1
