survived,pclass,sex,age,sibsp,parch,fare,adult_male,deck,embark_town,alone,difference from mean,fare_zscore,fare zscore,difference from mean (age),age zscore
0,3,male,,0,0,7.7375,True,,Queenstown,True,-24.466707968574635,-0.49235298628524554,-0.49235298628524554,,
1,1,female,43.0,0,1,211.3375,False,B,Southampton,False,179.13329203142536,3.6047682176147444,3.6047682176147444,13.30088235294118,0.91562900874495
1,3,female,13.0,0,0,7.2292,False,,Cherbourg,True,-24.975007968574637,-0.502581702925434,-0.502581702925434,-16.69911764705882,-1.1495625727950822
1,1,female,17.0,1,0,57.0,False,B,Southampton,False,24.795792031425364,0.4989752716082872,0.4989752716082872,-12.69911764705882,-0.8742036952564113
0,1,male,29.0,0,0,30.0,True,D,Southampton,True,-2.204207968574636,-0.04435612576548362,-0.04435612576548362,-0.6991176470588201,-0.04812706264039836
0,3,male,,1,2,23.45,True,,Southampton,False,-8.754207968574637,-0.17616429809134285,-0.17616429809134285,,
0,3,male,25.0,0,0,7.05,True,,Southampton,True,-25.154207968574635,-0.5061878135331888,-0.5061878135331888,-4.69911764705882,-0.32348594017906934
0,3,male,25.0,0,0,7.25,True,,Southampton,True,-24.954207968574636,-0.5021631365156053,-0.5021631365156053,-4.69911764705882,-0.32348594017906934
1,3,female,18.0,0,0,7.4958,False,,Southampton,True,-24.708407968574637,-0.4972168084609952,-0.4972168084609952,-11.69911764705882,-0.8053639758717436
0,3,male,8.0,4,1,29.125,False,,Queenstown,False,-3.079207968574636,-0.061964087717411374,-0.061964087717411374,-21.69911764705882,-1.493761169718421
1,3,male,1.0,1,2,20.575,False,,Southampton,False,-11.629207968574637,-0.23401903021910547,-0.23401903021910547,-28.69911764705882,-1.9756392054110952
0,1,male,46.0,0,0,79.2,True,B,Cherbourg,True,46.99579203142537,0.9457144205600544,0.9457144205600544,16.30088235294118,1.1221481668989532
0,3,male,,0,0,7.75,True,,Queenstown,True,-24.454207968574636,-0.49210144397164657,-0.49210144397164657,,
0,2,male,16.0,0,0,26.0,True,,Southampton,True,-6.204207968574636,-0.12484966611715337,-0.12484966611715337,-13.69911764705882,-0.943043414641079
0,3,female,,8,2,69.55,False,,Southampton,False,37.34579203142536,0.751523754461651,0.751523754461651,,
0,1,male,,0,0,30.6958,True,,Cherbourg,True,-1.5084079685746374,-0.03035427442131069,-0.03035427442131069,,
0,3,male,25.0,0,0,7.8958,True,,Southampton,True,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,-4.69911764705882,-0.32348594017906934
0,2,male,39.0,0,0,13.0,True,,Southampton,True,-19.204207968574636,-0.38645367226008004,-0.38645367226008004,9.30088235294118,0.6402701312062791
1,1,female,49.0,0,0,25.9292,False,D,Southampton,True,-6.275007968574634,-0.1262744017813779,-0.1262744017813779,19.30088235294118,1.3286673250529566
1,3,female,31.0,0,0,8.6833,False,,Southampton,True,-23.520907968574637,-0.47332028866909326,-0.47332028866909326,1.30088235294118,0.08955237612893713
0,3,male,30.0,0,0,7.2292,True,,Cherbourg,True,-24.975007968574637,-0.502581702925434,-0.502581702925434,0.30088235294117993,0.020712656744269385
0,3,female,30.0,1,1,24.15,False,,Southampton,False,-8.054207968574637,-0.16207792852980066,-0.16207792852980066,0.30088235294117993,0.020712656744269385
0,2,male,34.0,0,0,13.0,True,,Southampton,True,-19.204207968574636,-0.38645367226008004,-0.38645367226008004,4.30088235294118,0.29607153428294036
1,2,female,31.0,1,1,26.25,False,,Southampton,False,-5.954207968574636,-0.11981881984517401,-0.11981881984517401,1.30088235294118,0.08955237612893713
1,1,male,11.0,1,2,120.0,False,B,Southampton,False,87.79579203142536,1.7667485321470857,1.7667485321470857,-18.69911764705882,-1.2872420115644176
1,3,male,0.42,0,1,8.5167,False,,Cherbourg,False,-23.687507968574636,-0.4766728446247403,-0.4766728446247403,-29.27911764705882,-2.0155662426542023
1,3,male,27.0,0,0,6.975,True,,Southampton,True,-25.229207968574634,-0.5076970674147826,-0.5076970674147826,-2.69911764705882,-0.18580650140973384
0,3,male,31.0,0,0,7.775,True,,Southampton,True,-24.429207968574637,-0.4915983593444487,-0.4915983593444487,1.30088235294118,0.08955237612893713
0,1,male,39.0,0,0,0.0,True,A,Southampton,True,-32.204207968574636,-0.6480576784030068,-0.6480576784030068,9.30088235294118,0.6402701312062791
0,3,female,18.0,0,0,7.775,False,,Southampton,True,-24.429207968574637,-0.4915983593444487,-0.4915983593444487,-11.69911764705882,-0.8053639758717436
0,2,male,39.0,0,0,13.0,True,,Southampton,True,-19.204207968574636,-0.38645367226008004,-0.38645367226008004,9.30088235294118,0.6402701312062791
1,1,female,33.0,1,0,53.1,False,E,Southampton,False,20.895792031425366,0.4204940697654092,0.4204940697654092,3.30088235294118,0.2272318148982726
0,3,male,26.0,0,0,7.8875,True,,Southampton,True,-24.316707968574637,-0.48933447852205797,-0.48933447852205797,-3.69911764705882,-0.2546462207944016
0,3,male,39.0,0,0,24.15,True,,Southampton,True,-8.054207968574637,-0.16207792852980066,-0.16207792852980066,9.30088235294118,0.6402701312062791
0,2,male,35.0,0,0,10.5,True,,Southampton,True,-21.704207968574636,-0.43676213497987365,-0.43676213497987365,5.30088235294118,0.36491125366760807
0,3,female,6.0,4,2,31.275,False,,Southampton,False,-0.9292079685746373,-0.01869880977838891,-0.01869880977838891,-23.69911764705882,-1.6314406084877564
0,3,male,30.5,0,0,8.05,True,,Southampton,True,-24.154207968574635,-0.48606442844527137,-0.48606442844527137,0.8008823529411799,0.05513251643660325
0,1,male,,0,0,0.0,True,B,Southampton,True,-32.204207968574636,-0.6480576784030068,-0.6480576784030068,,
0,3,female,23.0,0,0,7.925,False,,Southampton,True,-24.279207968574635,-0.48857985158126105,-0.48857985158126105,-6.69911764705882,-0.4611653789484048
0,2,male,31.0,1,1,37.0042,True,,Cherbourg,False,4.7999920314253615,0.09659208806730764,0.09659208806730764,1.30088235294118,0.08955237612893713
0,3,male,43.0,0,0,6.45,True,,Southampton,True,-25.754207968574637,-0.5182618445859393,-0.5182618445859393,13.30088235294118,0.91562900874495
0,3,male,10.0,3,2,27.9,False,,Southampton,False,-4.304207968574637,-0.08661523445011025,-0.08661523445011025,-19.69911764705882,-1.3560817309490854
1,1,female,52.0,1,1,93.5,False,B,Southampton,False,61.295792031425364,1.2334788273172737,1.2334788273172737,22.30088235294118,1.5351864832069597
1,3,male,27.0,0,0,8.6625,True,,Southampton,True,-23.541707968574634,-0.4737388550789219,-0.4737388550789219,-2.69911764705882,-0.18580650140973384
0,1,male,38.0,0,0,0.0,True,,Southampton,True,-32.204207968574636,-0.6480576784030068,-0.6480576784030068,8.30088235294118,0.5714304118216114
1,3,female,27.0,0,1,12.475,False,E,Southampton,False,-19.729207968574634,-0.39701844943123665,-0.39701844943123665,-2.69911764705882,-0.18580650140973384
0,3,male,2.0,4,1,39.6875,False,,Southampton,False,7.483292031425364,0.15058916727371655,0.15058916727371655,-27.69911764705882,-1.9067994860264275
0,3,male,,0,0,6.95,True,,Queenstown,True,-25.254207968574637,-0.5082001520419805,-0.5082001520419805,,
0,3,male,,0,0,56.4958,True,,Southampton,True,24.291592031425367,0.48882906084695926,0.48882906084695926,,
1,2,male,1.0,0,2,37.0042,False,,Cherbourg,False,4.7999920314253615,0.09659208806730764,0.09659208806730764,-28.69911764705882,-1.9756392054110952
1,3,male,,0,0,7.75,True,,Queenstown,True,-24.454207968574636,-0.49210144397164657,-0.49210144397164657,,
1,1,female,62.0,0,0,80.0,False,B,,True,47.795792031425364,0.9618131286303883,0.9618131286303883,32.30088235294118,2.2235836770536372
1,3,female,15.0,1,0,14.4542,False,,Cherbourg,False,-17.750007968574636,-0.3571902456652305,-0.3571902456652305,-14.69911764705882,-1.0118831340257468
1,2,male,0.83,1,1,18.75,False,,Southampton,False,-13.454207968574636,-0.2707442080045548,-0.2707442080045548,-28.86911764705882,-1.9873419577064888
0,3,male,,0,0,7.2292,True,,Cherbourg,True,-24.975007968574637,-0.502581702925434,-0.502581702925434,,
0,3,male,23.0,0,0,7.8542,True,,Southampton,True,-24.350007968574637,-0.4900045872454856,-0.4900045872454856,-6.69911764705882,-0.4611653789484048
0,3,male,18.0,0,0,8.3,True,,Southampton,True,-23.904207968574635,-0.481033582173292,-0.481033582173292,-11.69911764705882,-0.8053639758717436
1,1,female,39.0,1,1,83.1583,False,E,Cherbourg,False,50.95409203142536,1.0253688157535579,1.0253688157535579,9.30088235294118,0.6402701312062791
0,3,male,21.0,0,0,8.6625,True,,Southampton,True,-23.541707968574634,-0.4737388550789219,-0.4737388550789219,-8.69911764705882,-0.5988448177177403
0,3,male,,0,0,8.05,True,,Southampton,True,-24.154207968574635,-0.48606442844527137,-0.48606442844527137,,
1,3,male,32.0,0,0,56.4958,True,,Southampton,True,24.291592031425367,0.48882906084695926,0.48882906084695926,2.30088235294118,0.15839209551360486
1,1,male,,0,0,29.7,True,C,Cherbourg,True,-2.5042079685746366,-0.05039314129185886,-0.05039314129185886,,
0,3,male,20.0,0,0,7.925,True,,Southampton,True,-24.279207968574635,-0.48857985158126105,-0.48857985158126105,-9.69911764705882,-0.667684537102408
0,2,male,16.0,0,0,10.5,True,,Southampton,True,-21.704207968574636,-0.43676213497987365,-0.43676213497987365,-13.69911764705882,-0.943043414641079
1,1,female,30.0,0,0,31.0,False,,Cherbourg,True,-1.2042079685746359,-0.024232740677566176,-0.024232740677566176,0.30088235294117993,0.020712656744269385
0,3,male,34.5,0,0,6.4375,True,,Cherbourg,True,-25.766707968574636,-0.5185133868995382,-0.5185133868995382,4.80088235294118,0.3304913939752742
0,3,male,17.0,0,0,8.6625,True,,Southampton,True,-23.541707968574634,-0.4737388550789219,-0.4737388550789219,-12.69911764705882,-0.8742036952564113
0,3,male,42.0,0,0,7.55,True,,Southampton,True,-24.654207968574635,-0.4961261209892301,-0.4961261209892301,12.30088235294118,0.8467892893602823
0,3,male,,8,2,69.55,True,,Southampton,False,37.34579203142536,0.751523754461651,0.751523754461651,,
0,3,male,35.0,0,0,7.8958,True,,Cherbourg,True,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,5.30088235294118,0.36491125366760807
0,2,male,28.0,0,1,33.0,True,,Southampton,False,0.7957920314253641,0.016014029498268696,0.016014029498268696,-1.69911764705882,-0.1169667820250661
1,1,female,,1,0,89.1042,False,C,Cherbourg,False,56.89999203142537,1.1450204511478064,1.1450204511478064,,
0,3,male,4.0,4,2,31.275,False,,Southampton,False,-0.9292079685746373,-0.01869880977838891,-0.01869880977838891,-25.69911764705882,-1.7691200472570918
0,3,male,74.0,0,0,7.775,True,,Southampton,True,-24.429207968574637,-0.4915983593444487,-0.4915983593444487,44.30088235294118,3.04966030966965
0,3,female,9.0,1,1,15.2458,False,,Cherbourg,False,-16.958407968574637,-0.34126057402963506,-0.34126057402963506,-20.69911764705882,-1.4249214503337533
1,1,female,16.0,0,1,39.4,False,D,Southampton,False,7.195792031425363,0.14480369406094026,0.14480369406094026,-13.69911764705882,-0.943043414641079
0,2,female,44.0,1,0,26.0,False,,Southampton,False,-6.204207968574636,-0.12484966611715337,-0.12484966611715337,14.30088235294118,0.9844687281296177
1,3,female,18.0,0,1,9.35,False,,Southampton,False,-22.854207968574634,-0.45990402783097867,-0.45990402783097867,-11.69911764705882,-0.8053639758717436
1,1,female,45.0,1,1,164.8667,False,,Southampton,False,132.66249203142536,2.669618413871151,2.669618413871151,15.30088235294118,1.0533084475142855
1,1,male,51.0,0,0,26.55,True,E,Southampton,True,-5.654207968574635,-0.11378180431879875,-0.11378180431879875,21.30088235294118,1.466346763822292
1,3,female,24.0,0,3,19.2583,False,,Cherbourg,False,-12.945907968574637,-0.26051549136436636,-0.26051549136436636,-5.69911764705882,-0.39232565956373705
0,3,male,,0,0,7.2292,True,,Cherbourg,True,-24.975007968574637,-0.502581702925434,-0.502581702925434,,
0,3,male,41.0,2,0,14.1083,True,,Southampton,False,-18.095907968574636,-0.36415092456714115,-0.36415092456714115,11.30088235294118,0.7779495699756146
0,2,male,21.0,1,0,11.5,True,,Southampton,False,-20.704207968574636,-0.4166387498919562,-0.4166387498919562,-8.69911764705882,-0.5988448177177403
1,1,female,48.0,0,0,25.9292,False,D,Southampton,True,-6.275007968574634,-0.1262744017813779,-0.1262744017813779,18.30088235294118,1.2598276056682887
0,3,female,,8,2,69.55,False,,Southampton,False,37.34579203142536,0.751523754461651,0.751523754461651,,
0,2,male,24.0,0,0,13.0,True,,Southampton,True,-19.204207968574636,-0.38645367226008004,-0.38645367226008004,-5.69911764705882,-0.39232565956373705
1,2,female,42.0,0,0,13.0,False,,Southampton,True,-19.204207968574636,-0.38645367226008004,-0.38645367226008004,12.30088235294118,0.8467892893602823
1,2,female,27.0,1,0,13.8583,False,,Cherbourg,False,-18.345907968574636,-0.3691817708391205,-0.3691817708391205,-2.69911764705882,-0.18580650140973384
0,1,male,31.0,0,0,50.4958,True,A,Southampton,True,18.291592031425367,0.36808875031945465,0.36808875031945465,1.30088235294118,0.08955237612893713
0,3,male,,0,0,9.5,True,,Southampton,True,-22.704207968574636,-0.4568855200677911,-0.4568855200677911,,
1,3,male,4.0,1,1,11.1333,False,,Southampton,False,-21.070907968574637,-0.42401799520369554,-0.42401799520369554,-25.69911764705882,-1.7691200472570918
0,3,male,26.0,0,0,7.8958,True,,Southampton,True,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,-3.69911764705882,-0.2546462207944016
1,1,female,47.0,1,1,52.5542,False,D,Southampton,False,20.349992031425366,0.40951072618442386,0.40951072618442386,17.30088235294118,1.190987886283621
0,1,male,33.0,0,0,5.0,True,B,Southampton,True,-27.204207968574636,-0.5474407529634195,-0.5474407529634195,3.30088235294118,0.2272318148982726
0,3,male,47.0,0,0,9.0,True,,Southampton,True,-23.204207968574636,-0.4669472126117498,-0.4669472126117498,17.30088235294118,1.190987886283621
1,2,female,28.0,1,0,24.0,False,,Cherbourg,False,-8.204207968574636,-0.16509643629298823,-0.16509643629298823,-1.69911764705882,-0.1169667820250661
1,3,female,15.0,0,0,7.225,False,,Cherbourg,True,-24.979207968574634,-0.5026662211428032,-0.5026662211428032,-14.69911764705882,-1.0118831340257468
0,3,male,20.0,0,0,9.8458,True,,Southampton,True,-22.358407968574635,-0.4499268535043892,-0.4499268535043892,-9.69911764705882,-0.667684537102408
0,3,male,19.0,0,0,7.8958,True,,Southampton,True,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,-10.69911764705882,-0.7365242564870758
0,3,male,,0,0,7.8958,True,,Southampton,True,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,,
1,1,female,56.0,0,1,83.1583,False,C,Cherbourg,False,50.95409203142536,1.0253688157535579,1.0253688157535579,26.30088235294118,1.8105453607456308
1,2,female,25.0,0,1,26.0,False,,Southampton,False,-6.204207968574636,-0.12484966611715337,-0.12484966611715337,-4.69911764705882,-0.32348594017906934
0,3,male,33.0,0,0,7.8958,True,,Southampton,True,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,3.30088235294118,0.2272318148982726
0,3,female,22.0,0,0,10.5167,False,,Southampton,True,-21.687507968574636,-0.4364260744489054,-0.4364260744489054,-7.69911764705882,-0.5300050983330725
0,2,male,28.0,0,0,10.5,True,,Southampton,True,-21.704207968574636,-0.43676213497987365,-0.43676213497987365,-1.69911764705882,-0.1169667820250661
0,3,male,25.0,0,0,7.05,True,,Southampton,True,-25.154207968574635,-0.5061878135331888,-0.5061878135331888,-4.69911764705882,-0.32348594017906934
0,3,female,39.0,0,5,29.125,False,,Queenstown,False,-3.079207968574636,-0.061964087717411374,-0.061964087717411374,9.30088235294118,0.6402701312062791
0,2,male,27.0,0,0,13.0,True,,Southampton,True,-19.204207968574636,-0.38645367226008004,-0.38645367226008004,-2.69911764705882,-0.18580650140973384
1,1,female,19.0,0,0,30.0,False,B,Southampton,True,-2.204207968574636,-0.04435612576548362,-0.04435612576548362,-10.69911764705882,-0.7365242564870758
0,3,female,,1,2,23.45,False,,Southampton,False,-8.754207968574637,-0.17616429809134285,-0.17616429809134285,,
1,1,male,26.0,0,0,30.0,True,C,Cherbourg,True,-2.204207968574636,-0.04435612576548362,-0.04435612576548362,-3.69911764705882,-0.2546462207944016
0,3,male,32.0,0,0,7.75,True,,Queenstown,True,-24.454207968574636,-0.49210144397164657,-0.49210144397164657,2.30088235294118,0.15839209551360486
